direction,type,hex,Full
0,0000100000000000,0800a00b4e96095e000000000000000000000000000000000000,0000100000000000101000000000101101001110100101100000100101011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,0000100000000000,0800a00a4e96095f000000000000000000000000000000000000,0000100000000000101000000000101001001110100101100000100101011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,0000100000000000,0800a0094e960960000000000000000000000000000000000000,0000100000000000101000000000100101001110100101100000100101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,0000100000000000,0800a0084e960961000000000000000000000000000000000000,0000100000000000101000000000100001001110100101100000100101100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,0000100000000000,0800a0074e960962000000000000000000000000000000000000,0000100000000000101000000000011101001110100101100000100101100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,0000100000000000,0800a0064e960963000000000000000000000000000000000000,0000100000000000101000000000011001001110100101100000100101100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,0000100000000000,0800a0054e960964000000000000000000000000000000000000,0000100000000000101000000000010101001110100101100000100101100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,0000100000000000,0800a0044e960965000000000000000000000000000000000000,0000100000000000101000000000010001001110100101100000100101100101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,0000100000000000,0800a0034e960966000000000000000000000000000000000000,0000100000000000101000000000001101001110100101100000100101100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,0000100000000000,0800a0024e960967000000000000000000000000000000000000,0000100000000000101000000000001001001110100101100000100101100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,0000100000000000,0800a0014e960968000000000000000000000000000000000000,0000100000000000101000000000000101001110100101100000100101101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,0000100000000000,0800a0004e960969000000000000000000000000000000000000,0000100000000000101000000000000001001110100101100000100101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0,0000100000000000,08009fff4e96096a000000000000000000000000000000000000,0000100000000000100111111111111101001110100101100000100101101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
