direction,type,hex,Full
0,1000010110000000,21ee8580000100020000000008796574696372616203736f7304626f61740000010001c00c0001000100000e100004c0a8dc14c00c0001000100000e100004c0a80014,00100001111011101000010110000000000000000000000100000000000000100000000000000000000000000000000000001000011110010110010101110100011010010110001101110010011000010110001000000011011100110110111101110011000001000110001001101111011000010111010000000000000000000000000100000000000000011100000000001100000000000000000100000000000000010000000000000000000011100001000000000000000001001100000010101000110111000001010011000000000011000000000000000001000000000000000100000000000000000000111000010000000000000000010011000000101010000000000000010100
0,1000010110000000,44ba8580000100000001000008796574696372616203736f7304626f617400001c0001c0150006000100000e100023c00c0a686f73746d6173746572c0150000046500000384000002580001518000000e10,01000100101110101000010110000000000000000000000100000000000000000000000000000001000000000000000000001000011110010110010101110100011010010110001101110010011000010110001000000011011100110110111101110011000001000110001001101111011000010111010000000000000000000001110000000000000000011100000000010101000000000000011000000000000000010000000000000000000011100001000000000000001000111100000000001100000010100110100001101111011100110111010001101101011000010111001101110100011001010111001011000000000101010000000000000000000001000110010100000000000000000000001110000100000000000000000000000010010110000000000000000001010100011000000000000000000000000000111000010000
1,0000000100000000,39fa01000001000000000000095f6b65726265726f7303534f5304424f41540001000001,001110011111101000000001000000000000000000000001000000000000000000000000000000000000000000000000000010010101111101101011011001010111001001100010011001010111001001101111011100110000001101010011010011110101001100000100010000100100111101000001010101000000000000000001000000000000000000000001
0,1000010110000011,39fa85830001000000010000095f6b65726265726f7303534f5304424f4154000100000103736f7304626f6174000006000100000e10002c087965746963726162c0240a686f73746d6173746572c0240000046500000384000002580001518000000e10,00111001111110101000010110000011000000000000000100000000000000000000000000000001000000000000000000001001010111110110101101100101011100100110001001100101011100100110111101110011000000110101001101001111010100110000010001000010010011110100000101010100000000000000000100000000000000000000000100000011011100110110111101110011000001000110001001101111011000010111010000000000000000000000011000000000000000010000000000000000000011100001000000000000001011000000100001111001011001010111010001101001011000110111001001100001011000101100000000100100000010100110100001101111011100110111010001101101011000010111001101110100011001010111001011000000001001000000000000000000000001000110010100000000000000000000001110000100000000000000000000000010010110000000000000000001010100011000000000000000000000000000111000010000
1,0000000100000000,272b01000001000000000000105f6b65726265726f732d6d6173746572045f75647003534f5304424f41540000210001,001001110010101100000001000000000000000000000001000000000000000000000000000000000000000000000000000100000101111101101011011001010111001001100010011001010111001001101111011100110010110101101101011000010111001101110100011001010111001000000100010111110111010101100100011100000000001101010011010011110101001100000100010000100100111101000001010101000000000000000000001000010000000000000001
0,1000010110000011,272b85830001000000010000105f6b65726265726f732d6d6173746572045f75647003534f5304424f4154000021000103736f7304626f6174000006000100000e10002c087965746963726162c0300a686f73746d6173746572c0300000046500000384000002580001518000000e10,00100111001010111000010110000011000000000000000100000000000000000000000000000001000000000000000000010000010111110110101101100101011100100110001001100101011100100110111101110011001011010110110101100001011100110111010001100101011100100000010001011111011101010110010001110000000000110101001101001111010100110000010001000010010011110100000101010100000000000000000000100001000000000000000100000011011100110110111101110011000001000110001001101111011000010111010000000000000000000000011000000000000000010000000000000000000011100001000000000000001011000000100001111001011001010111010001101001011000110111001001100001011000101100000000110000000010100110100001101111011100110111010001101101011000010111001101110100011001010111001011000000001100000000000000000000000001000110010100000000000000000000001110000100000000000000000000000010010110000000000000000001010100011000000000000000000000000000111000010000
1,0000000100000000,4f5701000001000000000000095f6b65726265726f7303534f5304424f41540001000001,010011110101011100000001000000000000000000000001000000000000000000000000000000000000000000000000000010010101111101101011011001010111001001100010011001010111001001101111011100110000001101010011010011110101001100000100010000100100111101000001010101000000000000000001000000000000000000000001
0,1000010110000011,4f5785830001000000010000095f6b65726265726f7303534f5304424f4154000100000103736f7304626f6174000006000100000e10002c087965746963726162c0240a686f73746d6173746572c0240000046500000384000002580001518000000e10,01001111010101111000010110000011000000000000000100000000000000000000000000000001000000000000000000001001010111110110101101100101011100100110001001100101011100100110111101110011000000110101001101001111010100110000010001000010010011110100000101010100000000000000000100000000000000000000000100000011011100110110111101110011000001000110001001101111011000010111010000000000000000000000011000000000000000010000000000000000000011100001000000000000001011000000100001111001011001010111010001101001011000110111001001100001011000101100000000100100000010100110100001101111011100110111010001101101011000010111001101110100011001010111001011000000001001000000000000000000000001000110010100000000000000000000001110000100000000000000000000000010010110000000000000000001010100011000000000000000000000000000111000010000
1,0000000100000000,8b8101000001000000000000095f6b65726265726f73045f75647003534f5304424f41540000210001,1000101110000001000000010000000000000000000000010000000000000000000000000000000000000000000000000000100101011111011010110110010101110010011000100110010101110010011011110111001100000100010111110111010101100100011100000000001101010011010011110101001100000100010000100100111101000001010101000000000000000000001000010000000000000001
0,1000010110000000,8b8185800001000200000003095f6b65726265726f73045f75647003534f5304424f41540000210001c00c0021000100000258001b0000006400580a5465786173546f61737403736f7304626f617400c00c0021000100000258001900000064005808796574696372616203736f7304626f617400c03b0001000100000e100004c0a8dc15c0620001000100000e100004c0a8dc14c0620001000100000e100004c0a80014,100010111000000110000101100000000000000000000001000000000000001000000000000000000000000000000011000010010101111101101011011001010111001001100010011001010111001001101111011100110000010001011111011101010110010001110000000000110101001101001111010100110000010001000010010011110100000101010100000000000000000000100001000000000000000111000000000011000000000000100001000000000000000100000000000000000000001001011000000000000001101100000000000000000000000001100100000000000101100000001010010101000110010101111000011000010111001101010100011011110110000101110011011101000000001101110011011011110111001100000100011000100110111101100001011101000000000011000000000011000000000000100001000000000000000100000000000000000000001001011000000000000001100100000000000000000000000001100100000000000101100000001000011110010110010101110100011010010110001101110010011000010110001000000011011100110110111101110011000001000110001001101111011000010111010000000000110000000011101100000000000000010000000000000001000000000000000000001110000100000000000000000100110000001010100011011100000101011100000001100010000000000000000100000000000000010000000000000000000011100001000000000000000001001100000010101000110111000001010011000000011000100000000000000001000000000000000100000000000000000000111000010000000000000000010011000000101010000000000000010100
