direction,type,hex,Full
0,00100011,230008200000000000000000000000000000000000000000000000000000000000000000000000009e0150f4d6220502,001000110000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001111000000001010100001111010011010110001000100000010100000010
0,00100100,240208ec0000002200000906ab400743e4087096efe387039e0150f4d6220502e40875a3c5d58ab4e40875a3c5d6978b,001001000000001000001000111011000000000000000000000000000010001000000000000000000000100100000110101010110100000000000111010000111110010000001000011100001001011011101111111000111000011100000011100111100000000101010000111101001101011000100010000001010000001011100100000010000111010110100011110001011101010110001010101101001110010000001000011101011010001111000101110101101001011110001011
0,00100011,23000000000000000000000000000000000000000000000000000000000000000000000000000000e40875c0133453f9,001000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110010000001000011101011100000000010011001101000101001111111001
0,00100011,23000000000000000000000000000000000000000000000000000000000000000000000000000000e40875c0133453f9,001000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110010000001000011101011100000000010011001101000101001111111001
0,00100100,240203e900000404000005a58ccbcc4de4087426f1bed520e40875c0133453f9e40875c06463103fe40875c0646578b6,001001000000001000000011111010010000000000000000000001000000010000000000000000000000010110100101100011001100101111001100010011011110010000001000011101000010011011110001101111101101010100100000111001000000100001110101110000000001001100110100010100111111100111100100000010000111010111000000011001000110001100010000001111111110010000001000011101011100000001100100011001010111100010110110
0,00100100,240203e900000404000005a58ccbcc4de4087426f1bed520e40875c0133453f9e40875c06463103fe40875c0646578b6,001001000000001000000011111010010000000000000000000001000000010000000000000000000000010110100101100011001100101111001100010011011110010000001000011101000010011011110001101111101101010100100000111001000000100001110101110000000001001100110100010100111111100111100100000010000111010111000000011001000110001100010000001111111110010000001000011101011100000001100100011001010111100010110110
0,00100011,23030ae90000041400000b518e935c05e408744940a9225ae4087182417071c9e4087182461579e5e40875c13da845a4,001000110000001100001010111010010000000000000000000001000001010000000000000000000000101101010001100011101001001101011100000001011110010000001000011101000100100101000000101010010010001001011010111001000000100001110001100000100100000101110000011100011100100111100100000010000111000110000010010001100001010101111001111001011110010000001000011101011100000100111101101010000100010110100100
0,00100011,23030ae90000041400000b518e935c05e408744940a9225ae4087182417071c9e4087182461579e5e40875c13da845a4,001000110000001100001010111010010000000000000000000001000001010000000000000000000000101101010001100011101001001101011100000001011110010000001000011101000100100101000000101010010010001001011010111001000000100001110001100000100100000101110000011100011100100111100100000010000111000110000010010001100001010101111001111001011110010000001000011101011100000100111101101010000100010110100100
0,00100011,23030ae90000041400000b5b8e935c05e408744940a9225ae40871b64530e7b4e40871b64f3e01a4e40875cb3da8f18a,001000110000001100001010111010010000000000000000000001000001010000000000000000000000101101011011100011101001001101011100000001011110010000001000011101000100100101000000101010010010001001011010111001000000100001110001101101100100010100110000111001111011010011100100000010000111000110110110010011110011111000000001101001001110010000001000011101011100101100111101101010001111000110001010
0,00100011,23030ae90000041400000b5b8e935c05e408744940a9225ae40871b64530e7b4e40871b64f3e01a4e40875cb3da8f18a,001000110000001100001010111010010000000000000000000001000001010000000000000000000000101101011011100011101001001101011100000001011110010000001000011101000100100101000000101010010010001001011010111001000000100001110001101101100100010100110000111001111011010011100100000010000111000110110110010011110011111000000001101001001110010000001000011101011100101100111101101010001111000110001010
0,00100100,24020ae9000003e3000008fe82cff4f0e408722fc9113966e40875cb3da8f18ae40875cb4533e9fee40875cb45363f7b,001001000000001000001010111010010000000000000000000000111110001100000000000000000000100011111110100000101100111111110100111100001110010000001000011100100010111111001001000100010011100101100110111001000000100001110101110010110011110110101000111100011000101011100100000010000111010111001011010001010011001111101001111111101110010000001000011101011100101101000101001101100011111101111011
0,00100100,24020ae9000003e3000008fe82cff4f0e408722fc9113966e40875cb3da8f18ae40875cb4533e9fee40875cb45363f7b,001001000000001000001010111010010000000000000000000000111110001100000000000000000000100011111110100000101100111111110100111100001110010000001000011100100010111111001001000100010011100101100110111001000000100001110101110010110011110110101000111100011000101011100100000010000111010111001011010001010011001111101001111111101110010000001000011101011100101101000101001101100011111101111011
0,00100011,23030ae90000041400000b668e935c05e408744940a9225ae40871cd42b4f594e40871cd48ea5549e40875d73da78534,001000110000001100001010111010010000000000000000000001000001010000000000000000000000101101100110100011101001001101011100000001011110010000001000011101000100100101000000101010010010001001011010111001000000100001110001110011010100001010110100111101011001010011100100000010000111000111001101010010001110101001010101010010011110010000001000011101011101011100111101101001111000010100110100
0,00100011,23030ae90000041400000b668e935c05e408744940a9225ae40871cd42b4f594e40871cd48ea5549e40875d73da78534,001000110000001100001010111010010000000000000000000001000001010000000000000000000000101101100110100011101001001101011100000001011110010000001000011101000100100101000000101010010010001001011010111001000000100001110001110011010100001010110100111101011001010011100100000010000111000111001101010010001110101001010101010010011110010000001000011101011101011100111101101001111000010100110100
0,00100100,24030ae80000042b000001124a06a848e408723cc50fd9abe40875d73da78534e40875d742b750e1e40875d742bc954b,001001000000001100001010111010000000000000000000000001000010101100000000000000000000000100010010010010100000011010101000010010001110010000001000011100100011110011000101000011111101100110101011111001000000100001110101110101110011110110100111100001010011010011100100000010000111010111010111010000101011011101010000111000011110010000001000011101011101011101000010101111001001010101001011
0,00100100,24030ae80000042b000001124a06a848e408723cc50fd9abe40875d73da78534e40875d742b750e1e40875d742bc954b,001001000000001100001010111010000000000000000000000001000010101100000000000000000000000100010010010010100000011010101000010010001110010000001000011100100011110011000101000011111101100110101011111001000000100001110101110101110011110110100111100001010011010011100100000010000111010111010111010000101011011101010000111000011110010000001000011101011101011101000010101111001001010101001011
0,00100011,23000000000000000000000000000000000000000000000000000000000000000000000000000000e40875d80da7c708,001000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110010000001000011101011101100000001101101001111100011100001000
0,00100011,23000000000000000000000000000000000000000000000000000000000000000000000000000000e40875d80da7c708,001000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110010000001000011101011101100000001101101001111100011100001000
0,00100100,240203e900000404000005bc8ccbcc4de4087426f1bed520e40875d80da7c708e40875d84c633f24e40875d84c671a5f,001001000000001000000011111010010000000000000000000001000000010000000000000000000000010110111100100011001100101111001100010011011110010000001000011101000010011011110001101111101101010100100000111001000000100001110101110110000000110110100111110001110000100011100100000010000111010111011000010011000110001100111111001001001110010000001000011101011101100001001100011001110001101001011111
0,00100100,240203e900000404000005bc8ccbcc4de4087426f1bed520e40875d80da7c708e40875d84c633f24e40875d84c671a5f,001001000000001000000011111010010000000000000000000001000000010000000000000000000000010110111100100011001100101111001100010011011110010000001000011101000010011011110001101111101101010100100000111001000000100001110101110110000000110110100111110001110000100011100100000010000111010111011000010011000110001100111111001001001110010000001000011101011101100001001100011001110001101001011111
0,00100011,23000000000000000000000000000000000000000000000000000000000000000000000000000000e40875f826c5b653,001000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110010000001000011101011111100000100110110001011011011001010011
0,00100011,23000000000000000000000000000000000000000000000000000000000000000000000000000000e40875f826c5b653,001000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110010000001000011101011111100000100110110001011011011001010011
0,00100100,240203e800000be7000005ef84a36001e40874250eca9ad0e40875f826c5b653e40875f8b0736318e40875f8b074d57a,001001000000001000000011111010000000000000000000000010111110011100000000000000000000010111101111100001001010001101100000000000011110010000001000011101000010010100001110110010101001101011010000111001000000100001110101111110000010011011000101101101100101001111100100000010000111010111111000101100000111001101100011000110001110010000001000011101011111100010110000011101001101010101111010
