direction,type,hex,Full
0,0010100000010000,7084281000010000000000012046444546454e454a46434542454e454a464443414341434143414341434141410000200001c00c00200001000493e000064400c0a8dc16,0111000010000100001010000001000000000000000000010000000000000000000000000000000000000000000000010010000001000110010001000100010101000110010001010100111001000101010010100100011001000011010001010100001001000101010011100100010101001010010001100100010001000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000001010000010000000000000000001000000000000000000001110000000000110000000000001000000000000000000001000000000000010010010011111000000000000000000110010001000000000011000000101010001101110000010110
0,0010100000010000,5695281000010000000000012046444546454e454a46434542454e454a464443414341434143414341434141410000200001c00c00200001000493e000064400c0a8003f,0101011010010101001010000001000000000000000000010000000000000000000000000000000000000000000000010010000001000110010001000100010101000110010001010100111001000101010010100100011001000011010001010100001001000101010011100100010101001010010001100100010001000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000001010000010000000000000000001000000000000000000001110000000000110000000000001000000000000000000001000000000000010010010011111000000000000000000110010001000000000011000000101010000000000000111111
0,0010100000010000,dcf4281000010000000000012046444546454e454a46434542454e454a464443414341434143414341434141440000200001c00c00200001000493e000064400c0a8003f,1101110011110100001010000001000000000000000000010000000000000000000000000000000000000000000000010010000001000110010001000100010101000110010001010100111001000101010010100100011001000011010001010100001001000101010011100100010101001010010001100100010001000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000001010001000000000000000000001000000000000000000001110000000000110000000000001000000000000000000001000000000000010010010011111000000000000000000110010001000000000011000000101010000000000000111111
0,0010100000010000,75c2281000010000000000012046444546454e454a46434542454e454a464443414341434143414341434143410000200001c00c00200001000493e000064400c0a8003f,0111010111000010001010000001000000000000000000010000000000000000000000000000000000000000000000010010000001000110010001000100010101000110010001010100111001000101010010100100011001000011010001010100001001000101010011100100010101001010010001100100010001000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000011010000010000000000000000001000000000000000000001110000000000110000000000001000000000000000000001000000000000010010010011111000000000000000000110010001000000000011000000101010000000000000111111
0,0010100000010000,b9d528100001000000000001204644454e4546454d454d4644434143414341434143414341434143414341424c0000200001c00c00200001000493e000064400c0a8003f,1011100111010101001010000001000000000000000000010000000000000000000000000000000000000000000000010010000001000110010001000100010101001110010001010100011001000101010011010100010101001101010001100100010001000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000010010011000000000000000000001000000000000000000001110000000000110000000000001000000000000000000001000000000000010010010011111000000000000000000110010001000000000011000000101010000000000000111111
0,0010100000010000,190b28100001000000000001204644454e4546454d454d4644434143414341434143414341434143414341424d0000200001c00c00200001000493e00006c400c0a8003f,0001100100001011001010000001000000000000000000010000000000000000000000000000000000000000000000010010000001000110010001000100010101001110010001010100011001000101010011010100010101001101010001100100010001000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000010010011010000000000000000001000000000000000000001110000000000110000000000001000000000000000000001000000000000010010010011111000000000000000000110110001000000000011000000101010000000000000111111
0,0010100000010000,a38328100001000000000001204644454e4546454d454d464443414341434143414341434143414341434141410000200001c00c00200001000493e00006c400c0a8003f,1010001110000011001010000001000000000000000000010000000000000000000000000000000000000000000000010010000001000110010001000100010101001110010001010100011001000101010011010100010101001101010001100100010001000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000001010000010000000000000000001000000000000000000001110000000000110000000000001000000000000000000001000000000000010010010011111000000000000000000110110001000000000011000000101010000000000000111111
0,0010100000010000,b978281000010000000000012046444546454e454a46434542454e454a464443414341434143414341434141410000200001c00c00200001000493e000064400c0a80005,1011100101111000001010000001000000000000000000010000000000000000000000000000000000000000000000010010000001000110010001000100010101000110010001010100111001000101010010100100011001000011010001010100001001000101010011100100010101001010010001100100010001000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000001010000010000000000000000001000000000000000000001110000000000110000000000001000000000000000000001000000000000010010010011111000000000000000000110010001000000000011000000101010000000000000000101
0,0010100000010000,3478281000010000000000012046444546454e454a46434542454e454a464443414341434143414341434141440000200001c00c00200001000493e000064400c0a80005,0011010001111000001010000001000000000000000000010000000000000000000000000000000000000000000000010010000001000110010001000100010101000110010001010100111001000101010010100100011001000011010001010100001001000101010011100100010101001010010001100100010001000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000001010001000000000000000000001000000000000000000001110000000000110000000000001000000000000000000001000000000000010010010011111000000000000000000110010001000000000011000000101010000000000000000101
0,0010100000010000,7084281000010000000000012046444546454e454a46434542454e454a464443414341434143414341434141410000200001c00c00200001000493e000064400c0a8dc16,0111000010000100001010000001000000000000000000010000000000000000000000000000000000000000000000010010000001000110010001000100010101000110010001010100111001000101010010100100011001000011010001010100001001000101010011100100010101001010010001100100010001000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000001010000010000000000000000001000000000000000000001110000000000110000000000001000000000000000000001000000000000010010010011111000000000000000000110010001000000000011000000101010001101110000010110
0,0010100000010000,fb5b281000010000000000012046444546454e454a46434542454e454a464443414341434143414341434143410000200001c00c00200001000493e000064400c0a80005,1111101101011011001010000001000000000000000000010000000000000000000000000000000000000000000000010010000001000110010001000100010101000110010001010100111001000101010010100100011001000011010001010100001001000101010011100100010101001010010001100100010001000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000011010000010000000000000000001000000000000000000001110000000000110000000000001000000000000000000001000000000000010010010011111000000000000000000110010001000000000011000000101010000000000000000101
0,0010100000010000,642d28100001000000000001204644454e4546454d454d4644434143414341434143414341434143414341424c0000200001c00c00200001000493e000064400c0a80005,0110010000101101001010000001000000000000000000010000000000000000000000000000000000000000000000010010000001000110010001000100010101001110010001010100011001000101010011010100010101001101010001100100010001000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000010010011000000000000000000001000000000000000000001110000000000110000000000001000000000000000000001000000000000010010010011111000000000000000000110010001000000000011000000101010000000000000000101
0,0010100000010000,1b3f28100001000000000001204644454e4546454d454d4644434143414341434143414341434143414341424d0000200001c00c00200001000493e00006c400c0a80005,0001101100111111001010000001000000000000000000010000000000000000000000000000000000000000000000010010000001000110010001000100010101001110010001010100011001000101010011010100010101001101010001100100010001000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000010010011010000000000000000001000000000000000000001110000000000110000000000001000000000000000000001000000000000010010010011111000000000000000000110110001000000000011000000101010000000000000000101
0,0010100000010000,4f6228100001000000000001204644454e4546454d454d464443414341434143414341434143414341434141410000200001c00c00200001000493e00006c400c0a80005,0100111101100010001010000001000000000000000000010000000000000000000000000000000000000000000000010010000001000110010001000100010101001110010001010100011001000101010011010100010101001101010001100100010001000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000001010000010000000000000000001000000000000000000001110000000000110000000000001000000000000000000001000000000000010010010011111000000000000000000110110001000000000011000000101010000000000000000101
0,0010100000010000,0b6e281000010000000000012046444546454e454a46434542454e454a464443414341434143414341434141440000200001c00c00200001000493e000064400c0a8dc16,0000101101101110001010000001000000000000000000010000000000000000000000000000000000000000000000010010000001000110010001000100010101000110010001010100111001000101010010100100011001000011010001010100001001000101010011100100010101001010010001100100010001000011010000010100001101000001010000110100000101000011010000010100001101000001010000110100000101000001010001000000000000000000001000000000000000000001110000000000110000000000001000000000000000000001000000000000010010010011111000000000000000000110010001000000000011000000101010001101110000010110
